studentID,Year,Semester,GPA
1120,2023,Spring,2.943
1120,2023,Summer,2.733
1120,2023,Fall,2.718
1120,2024,Spring,2.69
1120,2024,Summer,2.672
1120,2024,Fall,3.159
1120,2025,Spring,2.978
1120,2025,Summer,2.607
1120,2025,Fall,2.631
1121,2020,Spring,3.064
1121,2020,Summer,3.004
1121,2020,Fall,3.235
1121,2021,Spring,3.208
1121,2021,Summer,3.271
1121,2021,Fall,2.993
1121,2022,Spring,3.106
1121,2022,Summer,3.203
1121,2022,Fall,3.272
1121,2023,Spring,3.355
1121,2023,Summer,3.251
1121,2023,Fall,3.281
1121,2024,Spring,3.268
1121,2024,Summer,3.42
1121,2024,Fall,3.192
1121,2025,Spring,3.373
1121,2025,Summer,3.205
1121,2025,Fall,3.382
1122,2020,Spring,2.785
1122,2020,Summer,2.746
1122,2020,Fall,2.634
1122,2021,Spring,2.767
1122,2021,Summer,2.68
1122,2021,Fall,2.678
1122,2022,Spring,2.793
1122,2022,Summer,2.752
1122,2022,Fall,2.972
1122,2023,Spring,2.882
1122,2023,Summer,2.724
1122,2023,Fall,2.814
1122,2024,Spring,2.966
1122,2024,Summer,3.004
1122,2024,Fall,2.79
1122,2025,Spring,2.815
1122,2025,Summer,3.033
1122,2025,Fall,2.968
1123,2020,Spring,2.896
1123,2020,Summer,2.7
1123,2020,Fall,2.83
1123,2021,Spring,3.079
1123,2021,Summer,2.794
1123,2021,Fall,2.678
1123,2022,Spring,2.792
1123,2022,Summer,2.696
1123,2022,Fall,2.879
1123,2023,Spring,2.765
1123,2023,Summer,2.767
1123,2023,Fall,2.697
1123,2024,Spring,2.881
1123,2024,Summer,2.881
1123,2024,Fall,2.554
1123,2025,Spring,2.962
1123,2025,Summer,2.885
1123,2025,Fall,2.826
1124,2020,Spring,3.682
1124,2020,Summer,3.877
1124,2020,Fall,3.704
1124,2021,Spring,3.756
1124,2021,Summer,3.657
1124,2021,Fall,3.892
1124,2022,Spring,3.922
1124,2022,Summer,3.627
1124,2022,Fall,3.56
1124,2023,Spring,3.78
1124,2023,Summer,3.658
1124,2023,Fall,3.81
1124,2024,Spring,4.0
1124,2024,Summer,3.768
1124,2024,Fall,3.87
1124,2025,Spring,3.935
1124,2025,Summer,4.0
1124,2025,Fall,3.59
1125,2020,Spring,2.817
1125,2020,Summer,2.945
1125,2020,Fall,2.712
1125,2021,Spring,2.787
1125,2021,Summer,2.682
1125,2021,Fall,2.683
1125,2022,Spring,2.853
1125,2022,Summer,2.762
1125,2022,Fall,3.039
1125,2023,Spring,2.856
1125,2023,Summer,2.977
1125,2023,Fall,2.967
1125,2024,Spring,2.876
1125,2024,Summer,3.077
1125,2024,Fall,2.906
1125,2025,Spring,3.072
1125,2025,Summer,3.014
1125,2025,Fall,2.934
1126,2020,Spring,3.308
1126,2020,Summer,3.108
1126,2020,Fall,3.43
1126,2021,Spring,3.382
1126,2021,Summer,3.199
1126,2021,Fall,3.227
1126,2022,Spring,3.368
1126,2022,Summer,3.352
1126,2022,Fall,3.35
1126,2023,Spring,3.407
1126,2023,Summer,3.547
1126,2023,Fall,3.499
1126,2024,Spring,3.429
1126,2024,Summer,3.488
1126,2024,Fall,3.268
1126,2025,Spring,3.493
1126,2025,Summer,3.636
1126,2025,Fall,3.41
1127,2020,Spring,2.702
1127,2020,Summer,2.646
1127,2020,Fall,2.802
1127,2021,Spring,2.721
1127,2021,Summer,2.54
1127,2021,Fall,2.684
1127,2022,Spring,2.719
1127,2022,Summer,2.588
1127,2022,Fall,2.754
1127,2023,Spring,2.617
1127,2023,Summer,2.703
1127,2023,Fall,2.66
1127,2024,Spring,2.709
1127,2024,Summer,2.45
1127,2024,Fall,2.573
1127,2025,Spring,2.575
1127,2025,Summer,2.379
1127,2025,Fall,2.631
1128,2020,Spring,2.856
1128,2020,Summer,2.512
1128,2020,Fall,2.861
1128,2021,Spring,2.558
1128,2021,Summer,2.771
1128,2021,Fall,2.79
1128,2022,Spring,2.604
1128,2022,Summer,2.739
1128,2022,Fall,2.697
1128,2023,Spring,2.592
1128,2023,Summer,2.457
1128,2023,Fall,2.318
1128,2024,Spring,2.692
1128,2024,Summer,2.335
1128,2024,Fall,2.599
1128,2025,Spring,2.561
1128,2025,Summer,2.644
1128,2025,Fall,2.501
1129,2020,Spring,2.844
1129,2020,Summer,3.015
1129,2020,Fall,2.799
1129,2021,Spring,2.998
1129,2021,Summer,3.155
1129,2021,Fall,2.824
1129,2022,Spring,3.087
1129,2022,Summer,3.042
1129,2022,Fall,3.0
1129,2023,Spring,2.97
1129,2023,Summer,3.252
1129,2023,Fall,2.952
1129,2024,Spring,2.771
1129,2024,Summer,3.19
1129,2024,Fall,2.884
1129,2025,Spring,3.279
1129,2025,Summer,3.363
1129,2025,Fall,3.267
1130,2020,Spring,3.387
1130,2020,Summer,3.492
1130,2020,Fall,3.423
1130,2021,Spring,3.476
1130,2021,Summer,3.413
1130,2021,Fall,3.748
1130,2022,Spring,3.476
1130,2022,Summer,3.804
1130,2022,Fall,3.716
1130,2023,Spring,3.514
1130,2023,Summer,3.758
1130,2023,Fall,3.464
1130,2024,Spring,3.926
1130,2024,Summer,3.954
1130,2024,Fall,3.802
1130,2025,Spring,3.975
1130,2025,Summer,4.0
1130,2025,Fall,3.936
1131,2020,Spring,2.713
1131,2020,Summer,2.448
1131,2020,Fall,2.954
1131,2021,Spring,3.007
1131,2021,Summer,2.53
1131,2021,Fall,2.996
1131,2022,Spring,2.967
1131,2022,Summer,2.674
1131,2022,Fall,2.689
1131,2023,Spring,3.05
1131,2023,Summer,2.883
1131,2023,Fall,3.356
1131,2024,Spring,3.25
1131,2024,Summer,3.138
1131,2024,Fall,3.197
1131,2025,Spring,3.411
1131,2025,Summer,3.298
1131,2025,Fall,3.282
1132,2020,Spring,2.763
1132,2020,Summer,2.62
1132,2020,Fall,2.871
1132,2021,Spring,2.897
1132,2021,Summer,3.124
1132,2021,Fall,3.186
1132,2022,Spring,3.052
1132,2022,Summer,3.098
1132,2022,Fall,3.188
1132,2023,Spring,3.237
1132,2023,Summer,3.32
1132,2023,Fall,3.296
1132,2024,Spring,3.346
1132,2024,Summer,3.551
1132,2024,Fall,3.633
1132,2025,Spring,3.566
1132,2025,Summer,3.764
1132,2025,Fall,3.677
1133,2020,Spring,3.34
1133,2020,Summer,3.049
1133,2020,Fall,3.073
1133,2021,Spring,3.06
1133,2021,Summer,3.189
1133,2021,Fall,3.218
1133,2022,Spring,3.074
1133,2022,Summer,3.136
1133,2022,Fall,3.078
1133,2023,Spring,3.115
1133,2023,Summer,2.881
1133,2023,Fall,3.211
1133,2024,Spring,2.969
1133,2024,Summer,3.179
1133,2024,Fall,3.186
1133,2025,Spring,3.558
1133,2025,Summer,3.12
1133,2025,Fall,3.206
1134,2020,Spring,2.868
1134,2020,Summer,2.873
1134,2020,Fall,2.924
1134,2021,Spring,2.823
1134,2021,Summer,2.776
1134,2021,Fall,2.732
1134,2022,Spring,2.843
1134,2022,Summer,2.697
1134,2022,Fall,2.852
1134,2023,Spring,2.627
1134,2023,Summer,2.712
1134,2023,Fall,2.789
1134,2024,Spring,2.795
1134,2024,Summer,2.993
1134,2024,Fall,2.759
1134,2025,Spring,2.638
1134,2025,Summer,2.67
1134,2025,Fall,2.505
1135,2020,Spring,2.892
1135,2020,Summer,2.716
1135,2020,Fall,2.994
1135,2021,Spring,3.113
1135,2021,Summer,2.998
1135,2021,Fall,2.958
1135,2022,Spring,2.866
1135,2022,Summer,2.917
1135,2022,Fall,2.96
1135,2023,Spring,2.869
1135,2023,Summer,2.676
1135,2023,Fall,2.745
1135,2024,Spring,2.969
1135,2024,Summer,2.732
1135,2024,Fall,2.423
1135,2025,Spring,2.615
1135,2025,Summer,2.649
1135,2025,Fall,2.792
1136,2020,Spring,3.103
1136,2020,Summer,2.892
1136,2020,Fall,2.936
1136,2021,Spring,2.982
1136,2021,Summer,3.171
1136,2021,Fall,3.185
1136,2022,Spring,3.295
1136,2022,Summer,3.03
1136,2022,Fall,3.116
1136,2023,Spring,2.987
1136,2023,Summer,3.256
1136,2023,Fall,3.034
1136,2024,Spring,3.223
1136,2024,Summer,3.063
1136,2024,Fall,3.155
1136,2025,Spring,3.181
1136,2025,Summer,3.175
1136,2025,Fall,3.223
1137,2020,Spring,2.878
1137,2020,Summer,2.916
1137,2020,Fall,2.803
1137,2021,Spring,2.727
1137,2021,Summer,2.782
1137,2021,Fall,3.145
1137,2022,Spring,2.987
1137,2022,Summer,2.772
1137,2022,Fall,3.045
1137,2023,Spring,3.104
1137,2023,Summer,3.081
1137,2023,Fall,2.834
1137,2024,Spring,2.937
1137,2024,Summer,2.904
1137,2024,Fall,3.001
1137,2025,Spring,3.217
1137,2025,Summer,3.138
1137,2025,Fall,3.19
1138,2020,Spring,3.284
1138,2020,Summer,3.357
1138,2020,Fall,3.432
1138,2021,Spring,3.411
1138,2021,Summer,3.373
1138,2021,Fall,3.426
1138,2022,Spring,3.54
1138,2022,Summer,3.469
1138,2022,Fall,3.353
1138,2023,Spring,3.406
1138,2023,Summer,3.48
1138,2023,Fall,3.591
1138,2024,Spring,3.402
1138,2024,Summer,3.529
1138,2024,Fall,3.561
1138,2025,Spring,3.744
1138,2025,Summer,3.579
1138,2025,Fall,3.668
1139,2020,Spring,3.075
1139,2020,Summer,3.106
1139,2020,Fall,2.865
1139,2021,Spring,2.945
1139,2021,Summer,2.86
1139,2021,Fall,2.756
1139,2022,Spring,2.987
1139,2022,Summer,2.693
1139,2022,Fall,2.481
1139,2023,Spring,2.646
1139,2023,Summer,2.632
1139,2023,Fall,2.447
1139,2024,Spring,2.445
1139,2024,Summer,2.391
1139,2024,Fall,2.62
1139,2025,Spring,2.364
1139,2025,Summer,2.544
1139,2025,Fall,2.23
1140,2020,Spring,3.186
1140,2020,Summer,3.227
1140,2020,Fall,3.065
1140,2021,Spring,3.158
1140,2021,Summer,3.05
1140,2021,Fall,3.164
1140,2022,Spring,3.012
1140,2022,Summer,3.079
1140,2022,Fall,3.009
1140,2023,Spring,3.042
1140,2023,Summer,2.996
1140,2023,Fall,3.021
1140,2024,Spring,3.01
1140,2024,Summer,2.98
1140,2024,Fall,3.108
1140,2025,Spring,3.078
1140,2025,Summer,3.009
1140,2025,Fall,2.907
1141,2020,Spring,2.855
1141,2020,Summer,2.828
1141,2020,Fall,2.671
1141,2021,Spring,2.703
1141,2021,Summer,2.78
1141,2021,Fall,2.755
1141,2022,Spring,2.802
1141,2022,Summer,2.732
1141,2022,Fall,2.843
1141,2023,Spring,2.829
1141,2023,Summer,2.803
1141,2023,Fall,2.971
1141,2024,Spring,2.987
1141,2024,Summer,3.006
1141,2024,Fall,2.849
1141,2025,Spring,3.051
1141,2025,Summer,3.21
1141,2025,Fall,3.024
1142,2020,Spring,3.148
1142,2020,Summer,3.483
1142,2020,Fall,3.407
1142,2021,Spring,3.294
1142,2021,Summer,3.448
1142,2021,Fall,3.178
1142,2022,Spring,3.263
1142,2022,Summer,3.258
1142,2022,Fall,3.306
1142,2023,Spring,3.28
1142,2023,Summer,3.558
1142,2023,Fall,3.392
1142,2024,Spring,3.521
1142,2024,Summer,3.362
1142,2024,Fall,3.227
1142,2025,Spring,3.559
1142,2025,Summer,3.227
1142,2025,Fall,3.515
1143,2020,Spring,2.629
1143,2020,Summer,2.534
1143,2020,Fall,2.648
1143,2021,Spring,2.792
1143,2021,Summer,2.792
1143,2021,Fall,2.882
1143,2022,Spring,3.001
1143,2022,Summer,2.908
1143,2022,Fall,2.891
1143,2023,Spring,3.041
1143,2023,Summer,3.002
1143,2023,Fall,3.065
1143,2024,Spring,3.11
1143,2024,Summer,3.018
1143,2024,Fall,3.069
1143,2025,Spring,3.208
1143,2025,Summer,3.217
1143,2025,Fall,3.214
1144,2020,Spring,3.174
1144,2020,Summer,3.067
1144,2020,Fall,3.232
1144,2021,Spring,3.272
1144,2021,Summer,3.149
1144,2021,Fall,3.279
1144,2022,Spring,3.38
1144,2022,Summer,3.522
1144,2022,Fall,3.496
1144,2023,Spring,3.444
1144,2023,Summer,3.555
1144,2023,Fall,3.483
1144,2024,Spring,3.727
1144,2024,Summer,3.617
1144,2024,Fall,3.703
1144,2025,Spring,3.868
1144,2025,Summer,3.689
1144,2025,Fall,3.743
1145,2020,Spring,2.849
1145,2020,Summer,2.756
1145,2020,Fall,2.967
1145,2021,Spring,2.912
1145,2021,Summer,2.843
1145,2021,Fall,2.823
1145,2022,Spring,3.019
1145,2022,Summer,2.988
1145,2022,Fall,2.927
1145,2023,Spring,2.86
1145,2023,Summer,3.046
1145,2023,Fall,3.038
1145,2024,Spring,3.131
1145,2024,Summer,3.234
1145,2024,Fall,3.113
1145,2025,Spring,3.125
1145,2025,Summer,3.044
1145,2025,Fall,3.153
1146,2020,Spring,3.032
1146,2020,Summer,3.052
1146,2020,Fall,2.921
1146,2021,Spring,3.054
1146,2021,Summer,3.114
1146,2021,Fall,3.075
1146,2022,Spring,3.006
1146,2022,Summer,3.066
1146,2022,Fall,3.153
1146,2023,Spring,2.812
1146,2023,Summer,3.195
1146,2023,Fall,3.015
1146,2024,Spring,3.148
1146,2024,Summer,3.203
1146,2024,Fall,2.879
1146,2025,Spring,2.999
1146,2025,Summer,3.006
1146,2025,Fall,2.961
1147,2020,Spring,3.526
1147,2020,Summer,3.382
1147,2020,Fall,3.43
1147,2021,Spring,3.447
1147,2021,Summer,3.253
1147,2021,Fall,3.391
1147,2022,Spring,3.47
1147,2022,Summer,3.532
1147,2022,Fall,3.386
1147,2023,Spring,3.162
1147,2023,Summer,3.382
1147,2023,Fall,3.294
1147,2024,Spring,3.549
1147,2024,Summer,3.49
1147,2024,Fall,3.498
1147,2025,Spring,3.21
1147,2025,Summer,3.522
1147,2025,Fall,3.281
1148,2020,Spring,3.559
1148,2020,Summer,3.415
1148,2020,Fall,3.676
1148,2021,Spring,3.512
1148,2021,Summer,3.086
1148,2021,Fall,3.244
1148,2022,Spring,3.425
1148,2022,Summer,3.451
1148,2022,Fall,3.398
1148,2023,Spring,3.639
1148,2023,Summer,3.029
1148,2023,Fall,3.402
1148,2024,Spring,3.082
1148,2024,Summer,3.469
1148,2024,Fall,3.331
1148,2025,Spring,3.44
1148,2025,Summer,3.157
1148,2025,Fall,3.539
1149,2020,Spring,3.601
1149,2020,Summer,3.213
1149,2020,Fall,3.35
1149,2021,Spring,3.313
1149,2021,Summer,3.585
1149,2021,Fall,3.58
1149,2022,Spring,3.498
1149,2022,Summer,3.153
1149,2022,Fall,3.269
1149,2023,Spring,3.25
1149,2023,Summer,2.978
1149,2023,Fall,3.683
1149,2024,Spring,3.42
1149,2024,Summer,3.379
1149,2024,Fall,3.763
1149,2025,Spring,3.426
1149,2025,Summer,3.318
1149,2025,Fall,3.468
1150,2020,Spring,2.732
1150,2020,Summer,2.617
1150,2020,Fall,2.662
1150,2021,Spring,2.774
1150,2021,Summer,2.505
1150,2021,Fall,2.807
1150,2022,Spring,2.738
1150,2022,Summer,2.653
1150,2022,Fall,2.708
1150,2023,Spring,2.749
1150,2023,Summer,2.562
1150,2023,Fall,2.863
1150,2024,Spring,2.776
1150,2024,Summer,2.767
1150,2024,Fall,2.838
1150,2025,Spring,2.707
1150,2025,Summer,2.791
1150,2025,Fall,2.755
1151,2020,Spring,3.354
1151,2020,Summer,3.176
1151,2020,Fall,3.135
1151,2021,Spring,3.194
1151,2021,Summer,3.1
1151,2021,Fall,3.01
1151,2022,Spring,2.914
1151,2022,Summer,2.901
1151,2022,Fall,2.953
1151,2023,Spring,2.856
1151,2023,Summer,2.808
1151,2023,Fall,2.748
1151,2024,Spring,2.662
1151,2024,Summer,2.642
1151,2024,Fall,2.697
1151,2025,Spring,2.509
1151,2025,Summer,2.568
1151,2025,Fall,2.462
1152,2020,Spring,3.179
1152,2020,Summer,3.126
1152,2020,Fall,3.127
1152,2021,Spring,3.127
1152,2021,Summer,3.191
1152,2021,Fall,3.266
1152,2022,Spring,3.291
1152,2022,Summer,3.232
1152,2022,Fall,3.228
1152,2023,Spring,3.386
1152,2023,Summer,3.209
1152,2023,Fall,3.396
1152,2024,Spring,3.311
1152,2024,Summer,3.293
1152,2024,Fall,3.275
1152,2025,Spring,3.39
1152,2025,Summer,3.462
1152,2025,Fall,3.463
1153,2020,Spring,3.376
1153,2020,Summer,3.208
1153,2020,Fall,3.468
1153,2021,Spring,3.23
1153,2021,Summer,3.274
1153,2021,Fall,3.323
1153,2022,Spring,3.452
1153,2022,Summer,3.469
1153,2022,Fall,3.492
1153,2023,Spring,3.442
1153,2023,Summer,3.347
1153,2023,Fall,3.208
1153,2024,Spring,3.305
1153,2024,Summer,3.603
1153,2024,Fall,3.239
1153,2025,Spring,3.394
1153,2025,Summer,3.566
1153,2025,Fall,3.494
1154,2020,Spring,3.181
1154,2020,Summer,3.179
1154,2020,Fall,3.197
1154,2021,Spring,3.452
1154,2021,Summer,3.422
1154,2021,Fall,3.393
1154,2022,Spring,3.531
1154,2022,Summer,3.177
1154,2022,Fall,3.588
1154,2023,Spring,3.609
1154,2023,Summer,3.465
1154,2023,Fall,3.636
1154,2024,Spring,3.218
1154,2024,Summer,3.33
1154,2024,Fall,3.332
1154,2025,Spring,3.568
1154,2025,Summer,3.292
1154,2025,Fall,3.564
1155,2020,Spring,3.53
1155,2020,Summer,3.432
1155,2020,Fall,3.415
1155,2021,Spring,3.308
1155,2021,Summer,3.429
1155,2021,Fall,3.525
1155,2022,Spring,3.498
1155,2022,Summer,3.487
1155,2022,Fall,3.507
1155,2023,Spring,3.54
1155,2023,Summer,3.536
1155,2023,Fall,3.542
1155,2024,Spring,3.728
1155,2024,Summer,3.389
1155,2024,Fall,3.561
1155,2025,Spring,3.578
1155,2025,Summer,3.632
1155,2025,Fall,3.654
1156,2020,Spring,3.308
1156,2020,Summer,3.638
1156,2020,Fall,3.543
1156,2021,Spring,3.73
1156,2021,Summer,3.678
1156,2021,Fall,3.59
1156,2022,Spring,3.779
1156,2022,Summer,3.508
1156,2022,Fall,3.874
1156,2023,Spring,3.905
1156,2023,Summer,3.937
1156,2023,Fall,4.0
1156,2024,Spring,4.0
1156,2024,Summer,3.992
1156,2024,Fall,3.923
1156,2025,Spring,4.0
1156,2025,Summer,4.0
1156,2025,Fall,4.0
1157,2020,Spring,3.144
1157,2020,Summer,2.711
1157,2020,Fall,2.617
1157,2021,Spring,3.074
1157,2021,Summer,2.791
1157,2021,Fall,2.979
1157,2022,Spring,3.209
1157,2022,Summer,2.81
1157,2022,Fall,2.876
1157,2023,Spring,3.011
1157,2023,Summer,2.711
1157,2023,Fall,2.818
1157,2024,Spring,2.974
1157,2024,Summer,2.873
1157,2024,Fall,3.038
1157,2025,Spring,3.413
1157,2025,Summer,2.939
1157,2025,Fall,2.81
1158,2020,Spring,3.42
1158,2020,Summer,3.351
1158,2020,Fall,3.294
1158,2021,Spring,3.329
1158,2021,Summer,3.432
1158,2021,Fall,2.997
1158,2022,Spring,3.403
1158,2022,Summer,3.22
1158,2022,Fall,3.041
1158,2023,Spring,3.053
1158,2023,Summer,3.269
1158,2023,Fall,2.974
1158,2024,Spring,2.949
1158,2024,Summer,3.116
1158,2024,Fall,3.017
1158,2025,Spring,2.877
1158,2025,Summer,2.921
1158,2025,Fall,2.774
1159,2020,Spring,3.36
1159,2020,Summer,3.508
1159,2020,Fall,3.494
1159,2021,Spring,3.659
1159,2021,Summer,3.32
1159,2021,Fall,3.153
1159,2022,Spring,3.658
1159,2022,Summer,3.516
1159,2022,Fall,3.452
1159,2023,Spring,3.512
1159,2023,Summer,3.939
1159,2023,Fall,3.459
1159,2024,Spring,3.476
1159,2024,Summer,3.6
1159,2024,Fall,3.82
1159,2025,Spring,4.0
1159,2025,Summer,3.757
1159,2025,Fall,3.484
1160,2020,Spring,3.702
1160,2020,Summer,3.435
1160,2020,Fall,3.73
1160,2021,Spring,3.671
1160,2021,Summer,3.693
1160,2021,Fall,3.471
1160,2022,Spring,3.499
1160,2022,Summer,3.555
1160,2022,Fall,3.632
1160,2023,Spring,3.776
1160,2023,Summer,3.629
1160,2023,Fall,3.566
1160,2024,Spring,3.526
1160,2024,Summer,3.674
1160,2024,Fall,3.501
1160,2025,Spring,3.758
1160,2025,Summer,3.54
1160,2025,Fall,3.724
1161,2020,Spring,3.253
1161,2020,Summer,3.095
1161,2020,Fall,3.19
1161,2021,Spring,3.255
1161,2021,Summer,3.157
1161,2021,Fall,3.147
1161,2022,Spring,3.108
1161,2022,Summer,3.166
1161,2022,Fall,3.001
1161,2023,Spring,3.149
1161,2023,Summer,3.075
1161,2023,Fall,3.153
1161,2024,Spring,3.182
1161,2024,Summer,3.232
1161,2024,Fall,3.304
1161,2025,Spring,3.095
1161,2025,Summer,3.314
1161,2025,Fall,3.089
1162,2020,Spring,3.067
1162,2020,Summer,2.811
1162,2020,Fall,3.352
1162,2021,Spring,3.462
1162,2021,Summer,2.748
1162,2021,Fall,2.905
1162,2022,Spring,3.089
1162,2022,Summer,2.917
1162,2022,Fall,3.231
1162,2023,Spring,3.033
1162,2023,Summer,3.552
1162,2023,Fall,3.394
1162,2024,Spring,3.245
1162,2024,Summer,3.363
1162,2024,Fall,3.408
1162,2025,Spring,3.126
1162,2025,Summer,3.038
1162,2025,Fall,3.241
1163,2020,Spring,3.204
1163,2020,Summer,3.193
1163,2020,Fall,3.24
1163,2021,Spring,3.171
1163,2021,Summer,3.167
1163,2021,Fall,3.291
1163,2022,Spring,3.437
1163,2022,Summer,3.293
1163,2022,Fall,3.276
1163,2023,Spring,3.223
1163,2023,Summer,3.386
1163,2023,Fall,3.337
1163,2024,Spring,3.245
1163,2024,Summer,3.373
1163,2024,Fall,3.359
1163,2025,Spring,3.241
1163,2025,Summer,3.272
1163,2025,Fall,3.252
1164,2020,Spring,3.778
1164,2020,Summer,4.0
1164,2020,Fall,3.683
1164,2021,Spring,3.775
1164,2021,Summer,4.0
1164,2021,Fall,3.685
1164,2022,Spring,3.779
1164,2022,Summer,3.817
1164,2022,Fall,4.0
1164,2023,Spring,3.955
1164,2023,Summer,3.63
1164,2023,Fall,3.806
1164,2024,Spring,3.832
1164,2024,Summer,3.894
1164,2024,Fall,4.0
1164,2025,Spring,4.0
1164,2025,Summer,3.602
1164,2025,Fall,4.0
1165,2020,Spring,3.322
1165,2020,Summer,3.183
1165,2020,Fall,2.867
1165,2021,Spring,3.493
1165,2021,Summer,3.176
1165,2021,Fall,3.315
1165,2022,Spring,3.038
1165,2022,Summer,3.337
1165,2022,Fall,3.489
1165,2023,Spring,3.692
1165,2023,Summer,3.576
1165,2023,Fall,3.477
1165,2024,Spring,3.17
1165,2024,Summer,3.439
1165,2024,Fall,3.36
1165,2025,Spring,3.562
1165,2025,Summer,3.287
1165,2025,Fall,3.51
1166,2020,Spring,2.861
1166,2020,Summer,2.753
1166,2020,Fall,2.507
1166,2021,Spring,3.064
1166,2021,Summer,2.899
1166,2021,Fall,2.749
1166,2022,Spring,2.811
1166,2022,Summer,2.622
1166,2022,Fall,2.94
1166,2023,Spring,2.981
1166,2023,Summer,2.732
1166,2023,Fall,2.835
1166,2024,Spring,2.762
1166,2024,Summer,2.538
1166,2024,Fall,2.647
1166,2025,Spring,2.725
1166,2025,Summer,2.6
1166,2025,Fall,2.635
1167,2020,Spring,2.89
1167,2020,Summer,2.959
1167,2020,Fall,2.991
1167,2021,Spring,3.007
1167,2021,Summer,2.923
1167,2021,Fall,2.895
1167,2022,Spring,2.939
1167,2022,Summer,2.948
1167,2022,Fall,2.883
1167,2023,Spring,3.109
1167,2023,Summer,2.756
1167,2023,Fall,2.933
1167,2024,Spring,2.991
1167,2024,Summer,2.966
1167,2024,Fall,2.887
1167,2025,Spring,3.056
1167,2025,Summer,2.831
1167,2025,Fall,2.906
1168,2020,Spring,3.324
1168,2020,Summer,3.181
1168,2020,Fall,3.204
1168,2021,Spring,3.232
1168,2021,Summer,3.405
1168,2021,Fall,3.207
1168,2022,Spring,3.347
1168,2022,Summer,3.319
1168,2022,Fall,3.286
1168,2023,Spring,3.222
1168,2023,Summer,3.417
1168,2023,Fall,3.407
1168,2024,Spring,3.532
1168,2024,Summer,3.366
1168,2024,Fall,3.639
1168,2025,Spring,3.413
1168,2025,Summer,3.725
1168,2025,Fall,3.309
1169,2020,Spring,3.189
1169,2020,Summer,3.054
1169,2020,Fall,3.104
1169,2021,Spring,2.996
1169,2021,Summer,2.751
1169,2021,Fall,3.377
1169,2022,Spring,3.246
1169,2022,Summer,3.178
1169,2022,Fall,3.278
1169,2023,Spring,3.097
1169,2023,Summer,3.025
1169,2023,Fall,3.184
1169,2024,Spring,3.521
1169,2024,Summer,3.024
1169,2024,Fall,2.791
1169,2025,Spring,3.209
1169,2025,Summer,3.468
1169,2025,Fall,2.98
1170,2020,Spring,2.929
1170,2020,Summer,2.824
1170,2020,Fall,2.738
1170,2021,Spring,2.594
1170,2021,Summer,2.641
1170,2021,Fall,2.653
1170,2022,Spring,2.747
1170,2022,Summer,2.838
1170,2022,Fall,2.794
1170,2023,Spring,2.593
1170,2023,Summer,2.845
1170,2023,Fall,2.742
1170,2024,Spring,2.822
1170,2024,Summer,2.872
1170,2024,Fall,2.585
1170,2025,Spring,2.751
1170,2025,Summer,2.646
1170,2025,Fall,2.546
1171,2020,Spring,3.134
1171,2020,Summer,3.113
1171,2020,Fall,3.297
1171,2021,Spring,3.2
1171,2021,Summer,3.291
1171,2021,Fall,3.322
1171,2022,Spring,3.352
1171,2022,Summer,3.43
1171,2022,Fall,3.585
1171,2023,Spring,3.784
1171,2023,Summer,3.64
1171,2023,Fall,3.422
1171,2024,Spring,3.733
1171,2024,Summer,3.742
1171,2024,Fall,3.895
1171,2025,Spring,3.905
1171,2025,Summer,4.0
1171,2025,Fall,3.994
1172,2020,Spring,3.26
1172,2020,Summer,3.493
1172,2020,Fall,3.295
1172,2021,Spring,3.352
1172,2021,Summer,3.26
1172,2021,Fall,3.224
1172,2022,Spring,3.842
1172,2022,Summer,3.635
1172,2022,Fall,3.756
1172,2023,Spring,3.19
1172,2023,Summer,3.373
1172,2023,Fall,3.129
1172,2024,Spring,3.262
1172,2024,Summer,3.162
1172,2024,Fall,3.577
1172,2025,Spring,3.292
1172,2025,Summer,3.507
1172,2025,Fall,3.431
1173,2020,Spring,3.793
1173,2020,Summer,3.671
1173,2020,Fall,3.729
1173,2021,Spring,3.578
1173,2021,Summer,3.511
1173,2021,Fall,3.611
1173,2022,Spring,3.473
1173,2022,Summer,3.409
1173,2022,Fall,3.454
1173,2023,Spring,3.627
1173,2023,Summer,3.206
1173,2023,Fall,3.479
1173,2024,Spring,3.484
1173,2024,Summer,3.404
1173,2024,Fall,3.156
1173,2025,Spring,3.024
1173,2025,Summer,3.281
1173,2025,Fall,3.216
1174,2020,Spring,3.169
1174,2020,Summer,3.22
1174,2020,Fall,3.47
1174,2021,Spring,3.437
1174,2021,Summer,2.999
1174,2021,Fall,3.289
1174,2022,Spring,2.921
1174,2022,Summer,3.191
1174,2022,Fall,3.502
1174,2023,Spring,3.049
1174,2023,Summer,3.004
1174,2023,Fall,3.273
1174,2024,Spring,2.909
1174,2024,Summer,2.995
1174,2024,Fall,3.204
1174,2025,Spring,3.017
1174,2025,Summer,3.018
1174,2025,Fall,3.186
1175,2020,Spring,2.89
1175,2020,Summer,2.907
1175,2020,Fall,3.133
1175,2021,Spring,3.044
1175,2021,Summer,3.076
1175,2021,Fall,3.073
1175,2022,Spring,3.364
1175,2022,Summer,3.04
1175,2022,Fall,3.102
1175,2023,Spring,3.331
1175,2023,Summer,3.06
1175,2023,Fall,3.26
1175,2024,Spring,3.279
1175,2024,Summer,3.201
1175,2024,Fall,3.0
1175,2025,Spring,3.454
1175,2025,Summer,3.585
